ID	new_Prepositions_filtered	Imperfective lemma	Perfective lemma	group	Transit/Obj	arg_0	arg_1	arg_2	Examples: !Argument	comments: ?Complement *Collocation/Idiom	Distractors	Verb features
840		куражиться	покуражиться		—							
841	по*	курить	закурить		HEAD:Noun + Case:Accusative + Dependency_Type:obj					*закурить по сигарете		
842		курить	покурить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
843		куролесить	накуролесить		—							
844	за!	кусать	покусать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:за + Gov_Case:Accusative						
845		кутать	закутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
846		кутать	окутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj		HEAD:Noun + Case:Instrumental					
847		кутать	укутать		HEAD:Noun + Case:Accusative + Dependency_Type:obj		HEAD:Noun + Case:Instrumental					
848	в!	кутаться	закутаться		—	HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Noun + Case:Instrumental					
849	в!	кутаться	укутаться		—	HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Noun + Case:Instrumental					
850		кушать	покушать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
851		кушать	скушать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
852	между!	лавировать	славировать		—	HEAD:Preposition + Base:между + Gov_Case:Instrumental						
853	по! c!	лазить	слазить		—	HEAD:Preposition + Base:по + Gov_Case:Dative	HEAD:Preposition + Base:с + Gov_Case:Genitive					
854		лакать	вылакать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
855		лакировать	отлакировать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
856		лакомить	полакомить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
857		лакомиться	полакомиться		—							
858		ласкать	приласкать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
859	к!	ласкаться	приласкаться		—	HEAD:Preposition + Base:к + Gov_Case:Dative						
860		латать	залатать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
861	на!	лаять	пролаять		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:на + Gov_Case:Accusative						
862		лаяться	полаяться		—							
863		лгать	налгать		—	HEAD:Noun + Case:Dative						
864		лгать	солгать		—	HEAD:Noun + Case:Dative						
865		левачить	слевачить									
866		леветь	полеветь		—							
867	на* от!	легчать	полегчать		—	HEAD:Preposition + Base:от + Gov_Case:Genitive				*полегчать на душе		
868		леденеть	заледенеть		—							
869		леденеть	обледенеть		—							
870		леденеть	оледенеть		—							
871		леденить	заледенить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
872		леденить	оледенить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
873	на!	лежать	лечь	SPLIT-ASPECT	—							
873	на!	лежать		SPLIT-ASPECT	—	HEAD:Preposition + Base:на + Gov_Case:Locative			! на полу			
874	в? под?	лезть	полезть		—	HEAD:Preposition + Base:на + Gov_Case:Accusative						
875	в?	лелеять	взлелеять		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
876		лениться	полениться		—							
877		лепетать	пролепетать		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
878	из!	лепить	вылепить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive						
879	из!	лепить	залепить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive						
880	из! на!	лепить	налепить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive	HEAD:Preposition + Base:на + Gov_Case:Accusative					
881	из!	лепить	слепить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive						
130	по? над?	летать	полетать	V-MOT	—		HEAD:Preposition + Base:на + Gov_Case:Locative			?летать на самолете, ?на острова, ?во сне, ?в африку		
131	по? над?	лететь	полететь	V-MOT	—		HEAD:Preposition + Base:на + Gov_Case:Locative					
884	от!	лечить	вылечить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:от + Gov_Case:Genitive						
885	от!	лечить	излечить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Noun + Case:Instrumental		! пациента от головной боли пиявками			
